0.0000	0.1406	0.0000	0.0000
0.0010	0.1413	0.0000	0.0000
0.0020	0.1419	0.0000	0.0000
0.0030	0.1425	0.0000	0.0000
0.0040	0.1432	0.0000	0.0000
0.0050	0.1438	0.0000	0.0000
0.0060	0.1445	0.0000	0.0000
0.0070	0.1451	0.0000	0.0000
0.0080	0.1457	0.0000	0.0000
0.0090	0.1464	0.0000	0.0000
0.0100	0.1470	0.0000	0.0000
0.0110	0.1476	0.0000	0.0000
0.0120	0.1483	0.0000	0.0000
0.0130	0.1489	0.0000	0.0000
0.0140	0.1495	0.0000	0.0000
0.0150	0.1502	0.0000	0.0000
0.0160	0.1508	0.0000	0.0000
0.0170	0.1514	0.0000	0.0000
0.0180	0.1521	0.0000	0.0000
0.0190	0.1527	0.0000	0.0000
0.0200	0.1533	0.0000	0.0000
0.0210	0.1539	0.0000	0.0000
0.0220	0.1546	0.0000	0.0000
0.0230	0.1552	0.0000	0.0000
0.0240	0.1558	0.0000	0.0000
0.0250	0.1564	0.0000	0.0000
0.0260	0.1571	0.0000	0.0000
0.0270	0.1577	0.0000	0.0000
0.0280	0.1583	0.0000	0.0000
0.0290	0.1590	0.0000	0.0000
0.0300	0.1596	0.0000	0.0000
0.0310	0.1602	0.0000	0.0000
0.0320	0.1608	0.0000	0.0000
0.0330	0.1614	0.0000	0.0000
0.0340	0.1621	0.0000	0.0000
0.0350	0.1627	0.0000	0.0000
0.0360	0.1633	0.0000	0.0000
0.0370	0.1639	0.0000	0.0000
0.0380	0.1646	0.0000	0.0000
0.0390	0.1652	0.0000	0.0000
0.0400	0.1658	0.0000	0.0000
0.0410	0.1664	0.0000	0.0000
0.0420	0.1670	0.0000	0.0000
0.0430	0.1677	0.0000	0.0000
0.0440	0.1683	0.0000	0.0000
0.0450	0.1689	0.0000	0.0000
0.0460	0.1695	0.0000	0.0000
0.0470	0.1701	0.0000	0.0000
0.0480	0.1707	0.0000	0.0000
0.0490	0.1714	0.0000	0.0000
0.0501	0.1720	0.0000	0.0000
0.0511	0.1726	0.0000	0.0000
0.0521	0.1732	0.0000	0.0000
0.0531	0.1738	0.0000	0.0000
0.0541	0.1744	0.0000	0.0000
0.0551	0.1750	0.0000	0.0000
0.0561	0.1757	0.0000	0.0000
0.0571	0.1763	0.0000	0.0000
0.0581	0.1769	0.0000	0.0000
0.0591	0.1775	0.0000	0.0000
0.0601	0.1781	0.0000	0.0000
0.0611	0.1787	0.0000	0.0000
0.0621	0.1793	0.0000	0.0000
0.0631	0.1799	0.0000	0.0000
0.0641	0.1806	0.0000	0.0000
0.0651	0.1812	0.0000	0.0000
0.0661	0.1818	0.0000	0.0000
0.0671	0.1824	0.0000	0.0000
0.0681	0.1830	0.0000	0.0000
0.0691	0.1836	0.0000	0.0000
0.0701	0.1842	0.0000	0.0000
0.0711	0.1848	0.0000	0.0000
0.0721	0.1854	0.0000	0.0000
0.0731	0.1860	0.0000	0.0000
0.0741	0.1867	0.0000	0.0000
0.0751	0.1873	0.0000	0.0000
0.0761	0.1879	0.0000	0.0000
0.0771	0.1885	0.0000	0.0000
0.0781	0.1891	0.0000	0.0000
0.0791	0.1897	0.0000	0.0000
0.0801	0.1903	0.0000	0.0000
0.0811	0.1909	0.0000	0.0000
0.0821	0.1915	0.0000	0.0000
0.0831	0.1921	0.0000	0.0000
0.0841	0.1927	0.0000	0.0000
0.0851	0.1933	0.0000	0.0000
0.0861	0.1939	0.0000	0.0000
0.0871	0.1945	0.0000	0.0000
0.0881	0.1951	0.0000	0.0000
0.0891	0.1957	0.0000	0.0000
0.0901	0.1964	0.0000	0.0000
