0.0000	0.0676	0.0000	0.0000
0.0010	0.0684	0.0000	0.0000
0.0020	0.0692	0.0000	0.0000
0.0030	0.0700	0.0000	0.0000
0.0040	0.0708	0.0000	0.0000
0.0050	0.0717	0.0000	0.0000
0.0060	0.0725	0.0000	0.0000
0.0070	0.0733	0.0000	0.0000
0.0080	0.0741	0.0000	0.0000
0.0090	0.0749	0.0000	0.0000
0.0100	0.0757	0.0000	0.0000
0.0110	0.0766	0.0000	0.0000
0.0120	0.0774	0.0000	0.0000
0.0130	0.0782	0.0000	0.0000
0.0140	0.0790	0.0000	0.0000
0.0150	0.0798	0.0000	0.0000
0.0160	0.0806	0.0000	0.0000
0.0170	0.0814	0.0000	0.0000
0.0180	0.0822	0.0000	0.0000
0.0190	0.0831	0.0000	0.0000
0.0200	0.0839	0.0000	0.0000
0.0210	0.0847	0.0000	0.0000
0.0220	0.0855	0.0000	0.0000
0.0230	0.0863	0.0000	0.0000
0.0240	0.0871	0.0000	0.0000
0.0250	0.0879	0.0000	0.0000
0.0260	0.0888	0.0000	0.0000
0.0270	0.0896	0.0000	0.0000
0.0280	0.0904	0.0000	0.0000
0.0290	0.0912	0.0000	0.0000
0.0300	0.0920	0.0000	0.0000
0.0310	0.0928	0.0000	0.0000
0.0320	0.0936	0.0000	0.0000
0.0330	0.0944	0.0000	0.0000
0.0340	0.0952	0.0000	0.0000
0.0350	0.0961	0.0000	0.0000
0.0360	0.0969	0.0000	0.0000
0.0370	0.0977	0.0000	0.0000
0.0380	0.0985	0.0000	0.0000
0.0390	0.0993	0.0000	0.0000
0.0400	0.1001	0.0000	0.0000
0.0410	0.1009	0.0000	0.0000
0.0420	0.1017	0.0000	0.0000
0.0430	0.1025	0.0000	0.0000
0.0440	0.1033	0.0000	0.0000
0.0450	0.1042	0.0000	0.0000
0.0460	0.1050	0.0000	0.0000
0.0470	0.1058	0.0000	0.0000
0.0480	0.1066	0.0000	0.0000
0.0490	0.1074	0.0000	0.0000
0.0501	0.1082	0.0000	0.0000
0.0511	0.1090	0.0000	0.0000
0.0521	0.1098	0.0000	0.0000
0.0531	0.1106	0.0000	0.0000
0.0541	0.1114	0.0000	0.0000
0.0551	0.1122	0.0000	0.0000
0.0561	0.1131	0.0000	0.0000
0.0571	0.1139	0.0000	0.0000
0.0581	0.1147	0.0000	0.0000
0.0591	0.1155	0.0000	0.0000
0.0601	0.1163	0.0000	0.0000
0.0611	0.1171	0.0000	0.0000
0.0621	0.1179	0.0000	0.0000
0.0631	0.1187	0.0000	0.0000
0.0641	0.1195	0.0000	0.0000
0.0651	0.1203	0.0000	0.0000
0.0661	0.1211	0.0000	0.0000
0.0671	0.1220	0.0000	0.0000
0.0681	0.1228	0.0000	0.0000
0.0691	0.1236	0.0000	0.0000
0.0701	0.1244	0.0000	0.0000
0.0711	0.1252	0.0000	0.0000
0.0721	0.1260	0.0000	0.0000
0.0731	0.1268	0.0000	0.0000
0.0741	0.1276	0.0000	0.0000
0.0751	0.1284	0.0000	0.0000
0.0761	0.1292	0.0000	0.0000
0.0771	0.1300	0.0000	0.0000
0.0781	0.1308	0.0000	0.0000
0.0791	0.1316	0.0000	0.0000
0.0801	0.1325	0.0000	0.0000
0.0811	0.1333	0.0000	0.0000
0.0821	0.1341	0.0000	0.0000
0.0831	0.1349	0.0000	0.0000
0.0841	0.1357	0.0000	0.0000
0.0851	0.1365	0.0000	0.0000
0.0861	0.1373	0.0000	0.0000
0.0871	0.1381	0.0000	0.0000
0.0881	0.1389	0.0000	0.0000
0.0891	0.1397	0.0000	0.0000
0.0901	0.1405	0.0000	0.0000
0.0911	0.1413	0.0000	0.0000
0.0921	0.1422	0.0000	0.0000
0.0931	0.1430	0.0000	0.0000
0.0941	0.1438	0.0000	0.0000
0.0951	0.1446	0.0000	0.0000
0.0961	0.1454	0.0000	0.0000
0.0971	0.1462	0.0000	0.0000
0.0981	0.1470	0.0000	0.0000
0.0991	0.1478	0.0000	0.0000
0.1001	0.1486	0.0000	0.0000
0.1011	0.1494	0.0000	0.0000
0.1021	0.1502	0.0000	0.0000
0.1031	0.1510	0.0000	0.0000
0.1041	0.1519	0.0000	0.0000
0.1051	0.1527	0.0000	0.0000
0.1061	0.1535	0.0000	0.0000
0.1071	0.1543	0.0000	0.0000
0.1081	0.1551	0.0000	0.0000
0.1091	0.1559	0.0000	0.0000
0.1101	0.1567	0.0000	0.0000
0.1111	0.1575	0.0000	0.0000
0.1121	0.1583	0.0000	0.0000
0.1131	0.1591	0.0000	0.0000
0.1141	0.1599	0.0000	0.0000
0.1151	0.1607	0.0000	0.0000
0.1161	0.1616	0.0000	0.0000
0.1171	0.1624	0.0000	0.0000
0.1181	0.1632	0.0000	0.0000
0.1191	0.1640	0.0000	0.0000
0.1201	0.1648	0.0000	0.0000
0.1211	0.1656	0.0000	0.0000
0.1221	0.1664	0.0000	0.0000
0.1231	0.1672	0.0000	0.0000
0.1241	0.1680	0.0000	0.0000
0.1251	0.1688	0.0000	0.0000
0.1261	0.1697	0.0000	0.0000
0.1271	0.1705	0.0000	0.0000
0.1281	0.1713	0.0000	0.0000
0.1291	0.1721	0.0000	0.0000
0.1301	0.1729	0.0000	0.0000
0.1311	0.1737	0.0000	0.0000
0.1321	0.1745	0.0000	0.0000
0.1331	0.1753	0.0000	0.0000
0.1341	0.1761	0.0000	0.0000
0.1351	0.1769	0.0000	0.0000
0.1361	0.1778	0.0000	0.0000
