0.0000	0.0476	0.0000	0.0000
0.0010	0.0483	0.0000	0.0000
0.0020	0.0491	0.0000	0.0000
0.0030	0.0498	0.0000	0.0000
0.0040	0.0506	0.0000	0.0000
0.0050	0.0513	0.0000	0.0000
0.0060	0.0521	0.0000	0.0000
0.0070	0.0528	0.0000	0.0000
0.0080	0.0536	0.0000	0.0000
0.0090	0.0543	0.0000	0.0000
0.0100	0.0551	0.0000	0.0000
0.0110	0.0558	0.0000	0.0000
0.0120	0.0566	0.0000	0.0000
0.0130	0.0573	0.0000	0.0000
0.0140	0.0580	0.0000	0.0000
0.0150	0.0588	0.0000	0.0000
0.0160	0.0595	0.0000	0.0000
0.0170	0.0603	0.0000	0.0000
0.0180	0.0610	0.0000	0.0000
0.0190	0.0618	0.0000	0.0000
0.0200	0.0625	0.0000	0.0000
0.0210	0.0633	0.0000	0.0000
0.0220	0.0640	0.0000	0.0000
0.0230	0.0648	0.0000	0.0000
0.0240	0.0655	0.0000	0.0000
0.0250	0.0663	0.0000	0.0000
0.0260	0.0670	0.0000	0.0000
0.0270	0.0678	0.0000	0.0000
0.0280	0.0685	0.0000	0.0000
0.0290	0.0692	0.0000	0.0000
0.0300	0.0700	0.0000	0.0000
0.0310	0.0707	0.0000	0.0000
0.0320	0.0715	0.0000	0.0000
0.0330	0.0722	0.0000	0.0000
0.0340	0.0730	0.0000	0.0000
0.0350	0.0737	0.0000	0.0000
0.0360	0.0745	0.0000	0.0000
0.0370	0.0752	0.0000	0.0000
0.0380	0.0760	0.0000	0.0000
0.0390	0.0767	0.0000	0.0000
0.0400	0.0775	0.0000	0.0000
0.0410	0.0782	0.0000	0.0000
0.0420	0.0790	0.0000	0.0000
0.0430	0.0797	0.0000	0.0000
0.0440	0.0805	0.0000	0.0000
0.0450	0.0812	0.0000	0.0000
0.0460	0.0820	0.0000	0.0000
0.0470	0.0827	0.0000	0.0000
0.0480	0.0835	0.0000	0.0000
0.0490	0.0842	0.0000	0.0000
0.0501	0.0850	0.0000	0.0000
0.0511	0.0857	0.0000	0.0000
0.0521	0.0865	0.0000	0.0000
0.0531	0.0872	0.0000	0.0000
0.0541	0.0880	0.0000	0.0000
0.0551	0.0887	0.0000	0.0000
0.0561	0.0895	0.0000	0.0000
0.0571	0.0902	0.0000	0.0000
